NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
NPAP1P4	1	ENSG00000236521	
TIMM22	1	ENSG00000177370	
TIMM21	1	ENSG00000075336	
ENSG00000205794	1	ENSG00000205794	
CD200R1	1	ENSG00000163606	
OR5BH1P	1	ENSG00000242610	
LCE6A	1	ENSG00000235942	
ZNF117	1	ENSG00000152926	
ZNF114	1	ENSG00000178150	
ZNF112	1	ENSG00000062370	
GPS1	1	ENSG00000169727	
TIMM13	1	ENSG00000099800	
GPS2	1	ENSG00000132522	
TIMM10	1	ENSG00000134809	
OR1X5P	1	ENSG00000214351	
LCE2D	1	ENSG00000187223	
ATP6AP1L	1	ENSG00000205464	
LCE3C	1	ENSG00000244057	
LCE3D	1	ENSG00000163202	
LCE3A	1	ENSG00000185962	
LCE3B	1	ENSG00000187238	
RPS3	1	ENSG00000149273	
ZNF107	1	ENSG00000196247	
ZNF106	1	ENSG00000103994	
ALKAL2	1	ENSG00000189292	
RPS2	1	ENSG00000140988	
ALKAL1	1	ENSG00000196711	
RPRM	1	ENSG00000177519	
ZNF101	1	ENSG00000181896	
ZNF100	1	ENSG00000197020	
TVP23BP2	1	ENSG00000108442	
TVP23BP1	1	ENSG00000259122	
SRSF1P1	1	ENSG00000224640	
NDE1	1	ENSG00000072864	
GPR4	1	ENSG00000177464	
GPR3	1	ENSG00000181773	
GPR6	1	ENSG00000146360	
USP17L2	1	ENSG00000223443	
USP17L3	1	ENSG00000225327	
LCE3E	1	ENSG00000185966	
USP17L1	1	ENSG00000230549	
LCE4A	1	ENSG00000187170	
VEPH1	1	ENSG00000197415	
CLEC4M	1	ENSG00000104938	
CTNND2	1	ENSG00000169862	
CTNND1	1	ENSG00000198561	
CDH9	1	ENSG00000113100	
CDH8	1	ENSG00000150394	
CDH7	1	ENSG00000081138	
CDH6	1	ENSG00000113361	
CDH5	1	ENSG00000179776	
CDH4	1	ENSG00000179242	
CDH3	1	ENSG00000062038	
APMAP	1	ENSG00000101474	
CDH2	1	ENSG00000170558	
CDH1	1	ENSG00000039068	
TXNL4AP1	1	ENSG00000213126	
RPTN	1	ENSG00000215853	
CCDC12P1	1	ENSG00000226366	
RPS9	1	ENSG00000170889	
RPS7	1	ENSG00000171863	
RPS8	1	ENSG00000142937	
RPS5	1	ENSG00000083845	
GPT2	1	ENSG00000166123	
RPS6	1	ENSG00000137154	
OR11N1P	1	ENSG00000185903	
RPSA	1	ENSG00000168028	
CLEC4A	1	ENSG00000111729	
CLEC4C	1	ENSG00000198178	
CLEC4D	1	ENSG00000166527	
CLEC4E	1	ENSG00000166523	
CLEC4F	1	ENSG00000152672	
CLEC4G	1	ENSG00000182566	
RBMY1KP	1	ENSG00000229234	
LSMEM2	1	ENSG00000179564	
LSMEM1	1	ENSG00000181016	
CLEC7A	1	ENSG00000172243	
MUSTN1	1	ENSG00000272573	
RBMY1HP	1	ENSG00000169811	
MPDU1	1	ENSG00000129255	
USP17L16P	1	ENSG00000250231	
CDK9	1	ENSG00000136807	
CDK8	1	ENSG00000132964	
CDK7	1	ENSG00000134058	
CDK6	1	ENSG00000105810	
CDK5	1	ENSG00000164885	
CDK4	1	ENSG00000135446	
CLEC6A	1	ENSG00000205846	
CDK3	1	ENSG00000250506	
CDK2	1	ENSG00000123374	
CDK1	1	ENSG00000170312	
WRAP53	1	ENSG00000141499	
TCAM1P	1	ENSG00000240280	
PTPN20	1	ENSG00000204179	
PTPN21	1	ENSG00000070778	
PTPN22	1	ENSG00000134242	
PTPN23	1	ENSG00000076201	
CLEC1A	1	ENSG00000150048	
CLEC1B	1	ENSG00000165682	
TAPT1	1	ENSG00000169762	
GPX2	1	ENSG00000176153	
GPX1	1	ENSG00000233276	
GPX4	1	ENSG00000167468	
OR52Z1P	1	ENSG00000176748	
GPX3	1	ENSG00000211445	
GPX6	1	ENSG00000198704	
GPX5	2	ENSG00000257770:ENSG00000224586	
LIX1L	1	ENSG00000271601	
GPX8	1	ENSG00000164294	
GPX7	1	ENSG00000116157	
HK2P1	1	ENSG00000228612	
YDJC	1	ENSG00000161179	
WRAP73	1	ENSG00000116213	
CLEC2L	1	ENSG00000236279	
CDNF	1	ENSG00000185267	
NDNF	1	ENSG00000173376	
EFCAB14P1	1	ENSG00000228348	
CLEC3A	1	ENSG00000166509	
CLEC3B	1	ENSG00000163815	
HIRIP3	1	ENSG00000149929	
PTPN18	1	ENSG00000072135	
AHNAK2	1	ENSG00000185567	
PTPN11	1	ENSG00000179295	
PTPN12	1	ENSG00000127947	
PTPN13	1	ENSG00000163629	
PTPN14	1	ENSG00000152104	
CLEC2A	1	ENSG00000188393	
CLEC2B	1	ENSG00000110852	
CCDC137P	1	ENSG00000242609	
FOLR3	1	ENSG00000110203	
CDO1	1	ENSG00000129596	
FOLR2	1	ENSG00000165457	
CLEC2D	1	ENSG00000069493	
FOLR1	1	ENSG00000110195	
HNRNPCP3	1	ENSG00000259419	
HNRNPCP4	1	ENSG00000263179	
HNRNPCP6	1	ENSG00000213305	
HNRNPCP7	1	ENSG00000228653	
HNRNPCP8	1	ENSG00000254748	
HNRNPCP9	1	ENSG00000232048	
PJVK	1	ENSG00000204311	
METTL7AP1	1	ENSG00000257649	
HNRNPCP1	1	ENSG00000258900	
HNRNPCP2	1	ENSG00000204253	
CYP4Z1	1	ENSG00000186160	
SMARCE1P5	1	ENSG00000230793	
SMARCE1P4	1	ENSG00000253650	
SMARCE1P7	1	ENSG00000270973	
SMARCE1P6	1	ENSG00000214465	
SMARCE1P1	1	ENSG00000225215	
DTX2P1	1	ENSG00000186704	
SMARCE1P3	1	ENSG00000259102	
SMARCE1P2	1	ENSG00000226309	
KIFAP3	1	ENSG00000075945	
CDON	1	ENSG00000064309	
MRPS18B	2	ENSG00000204568:ENSG00000233813	
MRPS18A	1	ENSG00000096080	
MRPS18C	1	ENSG00000163319	
IGHD4-11	1	ENSG00000232543	
CEP57L1	1	ENSG00000183137	
CRYZL1	1	ENSG00000205758	
IGHD4-17	1	ENSG00000227800	
AURKAIP1	1	ENSG00000175756	
OR8K4P	1	ENSG00000254947	
CDS1	1	ENSG00000163624	
TWF2	1	ENSG00000247596	
TWF1	1	ENSG00000151239	
AFF4P1	1	ENSG00000249820	
CYP4X1	1	ENSG00000186377	
CMYA5	1	ENSG00000164309	
CDR2	1	ENSG00000140743	
CDT1	1	ENSG00000167513	
CDSN	6	ENSG00000237114:ENSG00000137197:ENSG00000204539:ENSG00000237165:ENSG00000206460:ENSG00000237123	
GADD45B	1	ENSG00000099860	
GADD45A	1	ENSG00000116717	
LRP2BP	1	ENSG00000109771	
GADD45G	1	ENSG00000130222	
OR8K2P	1	ENSG00000255134	
CDS2	1	ENSG00000101290	
H2AX	1	ENSG00000188486	
HNRNPCL1	1	ENSG00000179172	
HNRNPCL4	1	ENSG00000179412	
BICDL1	1	ENSG00000135127	
BICDL2	1	ENSG00000162069	
VLDLR	1	ENSG00000147852	
PP2D1	1	ENSG00000183977	
LIMK2P1	1	ENSG00000223418	
H3-3A	1	ENSG00000163041	
H3-3B	1	ENSG00000132475	
CDV3	1	ENSG00000091527	
OR55B1P	1	ENSG00000231548	
USP17L14P	1	ENSG00000249482	
CRYZP2	1	ENSG00000250293	
H2AJ	1	ENSG00000246705	
CRYZP1	1	ENSG00000233025	
H2AP	1	ENSG00000187516	
VN1R110P	1	ENSG00000231725	
TRIM43CP	1	ENSG00000144188	
ACTR3BP1	1	ENSG00000270242	
ACTR3BP2	1	ENSG00000226481	
ACTR3BP3	1	ENSG00000260327	
ACTR3BP4	1	ENSG00000249283	
PTCHD1	1	ENSG00000165186	
ACTR3BP5	1	ENSG00000227264	
ACTR3BP7	1	ENSG00000226444	
CTNNA1	1	ENSG00000044115	
EBLN2	1	ENSG00000255423	
EBLN1	1	ENSG00000223601	
CILP2	1	ENSG00000160161	
PTCHD3	1	ENSG00000182077	
CTNNA3	1	ENSG00000183230	
OR6E1P	1	ENSG00000235213	
IMP3P2	1	ENSG00000239722	
CTNNA2	1	ENSG00000066032	
IMP3P1	1	ENSG00000230589	
PTCHD4	1	ENSG00000244694	
GDF11	1	ENSG00000135414	
CDX4	1	ENSG00000131264	
DMRT1	1	ENSG00000137090	
CDX2	1	ENSG00000165556	
CDX1	1	ENSG00000113722	
GDF15	1	ENSG00000130513	
DMRT2	1	ENSG00000173253	
DMRT3	1	ENSG00000064218	
GNAQP1	1	ENSG00000214077	
CTNNB1	1	ENSG00000168036	
SERHL2	1	ENSG00000183569	
ATP6V0CP1	1	ENSG00000230201	
SCGB1D5P	1	ENSG00000248287	
ATP6V0CP3	1	ENSG00000213435	
ATP6V0CP2	1	ENSG00000244142	
NMNAT1P1	1	ENSG00000259167	
NMNAT1P2	1	ENSG00000225719	
NMNAT1P3	1	ENSG00000238077	
NMNAT1P4	1	ENSG00000248745	
NMNAT1P5	1	ENSG00000259573	
CDY1	1	ENSG00000172288	
MRPS33P4	1	ENSG00000234821	
MRPS33P2	1	ENSG00000249649	
MRPS33P3	1	ENSG00000251308	
SEPTIN10P1	1	ENSG00000253541	
SLX1B	1	ENSG00000181625	
APLP2	1	ENSG00000084234	
APLP1	1	ENSG00000105290	
PPP4R3C	1	ENSG00000224960	
EZRP1	1	ENSG00000243635	
PPP4R3A	1	ENSG00000100796	
CDYL	1	ENSG00000153046	
MPEG1	1	ENSG00000197629	
DHX9P1	1	ENSG00000228002	
PHOSPHO1	1	ENSG00000173868	
FOLH1	1	ENSG00000086205	
PHOSPHO2	1	ENSG00000144362	
APLNR	1	ENSG00000134817	
SLX1A	1	ENSG00000132207	
ZFP36L2	1	ENSG00000152518	
ZFP36L1	1	ENSG00000185650	
EP400	1	ENSG00000183495	
PPP4R1L	1	ENSG00000124224	
SPECC1P2	1	ENSG00000244456	
SPECC1P1	1	ENSG00000227790	
KCNJ5-AS1	1	ENSG00000174370	
B4GALT2	1	ENSG00000117411	
B4GALT3	1	ENSG00000158850	
B4GALT1	1	ENSG00000086062	
TMX2P1	1	ENSG00000213839	
PKD2	1	ENSG00000118762	
PKD1	1	ENSG00000008710	
CKS1B	1	ENSG00000173207	
CYP4V2	1	ENSG00000145476	
KLF10	1	ENSG00000155090	
KLF11	1	ENSG00000172059	
KLF12	1	ENSG00000118922	
KLF13	1	ENSG00000169926	
TWNK	1	ENSG00000107815	
KLF14	1	ENSG00000266265	
KLF15	1	ENSG00000163884	
KLF16	1	ENSG00000129911	
KLF17	1	ENSG00000171872	
SSR4P1	1	ENSG00000235374	
B4GALT6	1	ENSG00000118276	
B4GALT7	1	ENSG00000027847	
CILK1	1	ENSG00000112144	
B4GALT4	1	ENSG00000121578	
B4GALT5	1	ENSG00000158470	
ZNF197	1	ENSG00000186448	
ZNF195	1	ENSG00000005801	
TM2D2	1	ENSG00000169490	
TM2D1	1	ENSG00000162604	
TM2D3	1	ENSG00000184277	
IWS1	1	ENSG00000163166	
RMND5B	1	ENSG00000145916	
RMND5A	1	ENSG00000153561	
LOC100506281	1	ENSG00000240338	
LEKR1	1	ENSG00000197980	
ZNF189	1	ENSG00000136870	
ZNF185	1	ENSG00000147394	
ZNF184	1	ENSG00000096654	
ZNF182	1	ENSG00000147118	
ZNF181	1	ENSG00000197841	
ZNF180	1	ENSG00000167384	
TCAF1P1	1	ENSG00000223459	
H3-5	1	ENSG00000188375	
H3-4	1	ENSG00000168148	
PIK3IP1	1	ENSG00000100100	
KRT16P5	1	ENSG00000230088	
KRT16P4	1	ENSG00000229526	
KRT16P3	1	ENSG00000214822	
KRT16P2	1	ENSG00000227300	
KRT16P1	1	ENSG00000214856	
MARK2P17	1	ENSG00000244065	
MARK2P16	1	ENSG00000270670	
MARK2P19	1	ENSG00000270773	
MARK2P18	1	ENSG00000219712	
KRT16P6	1	ENSG00000226145	
CRHBP	1	ENSG00000145708	
LURAP1L	1	ENSG00000153714	
OR8Q1P	1	ENSG00000255341	
MARK2P13	1	ENSG00000228815	
MARK2P12	1	ENSG00000229708	
MARK2P15	1	ENSG00000234931	
MARK2P14	1	ENSG00000266576	
MARK2P11	1	ENSG00000253743	
MARK2P10	1	ENSG00000227284	
GSTK1	1	ENSG00000197448	
INSYN1	1	ENSG00000205363	
DBTP1	1	ENSG00000239280	
ORAI3	1	ENSG00000175938	
AGTR1	1	ENSG00000144891	
ORAI2	1	ENSG00000160991	
AGTR2	1	ENSG00000180772	
HOATZ	1	ENSG00000183644	
SHMT2	1	ENSG00000182199	
SHMT1	1	ENSG00000176974	
B3GLCT	1	ENSG00000187676	
RDH12	1	ENSG00000139988	
RDH11	1	ENSG00000072042	
RDH10	1	ENSG00000121039	
RDH16	1	ENSG00000139547	
RDH14	1	ENSG00000240857	
RDH13	1	ENSG00000160439	
GSTM4	1	ENSG00000168765	
GSTM3	1	ENSG00000134202	
GSTM2	1	ENSG00000213366	
GSTM1	1	ENSG00000134184	
NEBL	1	ENSG00000078114	
PIK3CDP1	1	ENSG00000231610	
MRPL9P1	1	ENSG00000254305	
SHMT1P1	1	ENSG00000224751	
CYP2G1P	1	ENSG00000130612	
PKIB	1	ENSG00000135549	
GLDCP1	1	ENSG00000248590	
PKIA	1	ENSG00000171033	
L1TD1	1	ENSG00000240563	
PKIG	1	ENSG00000168734	
GSTM5	1	ENSG00000134201	
GTF2H2C	1	ENSG00000183474	
KCNC1	1	ENSG00000129159	
KCNC2	1	ENSG00000166006	
KCNC3	1	ENSG00000131398	
KCNC4	1	ENSG00000116396	
NPAP1	1	ENSG00000185823	
GLT1D1	1	ENSG00000151948	
CTDNEP1P1	1	ENSG00000241889	
CTDNEP1P2	1	ENSG00000251467	
TLR12P	1	ENSG00000234512	
NEFM	1	ENSG00000104722	
NEFH	1	ENSG00000100285	
KCND1	1	ENSG00000102057	
GSTO2	1	ENSG00000065621	
KCND2	1	ENSG00000184408	
OR5AW1P	1	ENSG00000229082	
GSTO1	1	ENSG00000148834	
KCND3	1	ENSG00000171385	
CDK2AP2P3	1	ENSG00000226020	
CDK2AP2P2	1	ENSG00000237451	
RPL3P3	1	ENSG00000243388	
RPL3P4	1	ENSG00000232573	
RPL3P5	1	ENSG00000231546	
RPL3P6	1	ENSG00000213891	
RPL3P7	1	ENSG00000225093	
RPL3P8	1	ENSG00000232199	
RPL3P9	1	ENSG00000240540	
GTF2H2B	1	ENSG00000226259	
RPL3P1	1	ENSG00000228149	
BSNDP4	1	ENSG00000229627	
RPL3P2	6	ENSG00000227656:ENSG00000237448:ENSG00000229430:ENSG00000227939:ENSG00000228461:ENSG00000223927	
FABP5P14	1	ENSG00000234588	
RPA3P2	1	ENSG00000218261	
FABP5P13	1	ENSG00000234958	
RPA3P1	1	ENSG00000179997	
FABP5P12	1	ENSG00000249367	
FABP5P11	1	ENSG00000240122	
FABP5P10	1	ENSG00000213201	
USP9YP10	1	ENSG00000238135	
PKN3	1	ENSG00000160447	
GSTP1	1	ENSG00000084207	
KCNA1	1	ENSG00000111262	
SYNPO2	1	ENSG00000172403	
ANKRD36P1	1	ENSG00000188399	
USP9YP12	1	ENSG00000227871	
PTAFR	1	ENSG00000169403	
KCNA2	1	ENSG00000177301	
USP9YP11	1	ENSG00000226369	
ADAM1B	1	ENSG00000226469	
ADAM22	1	ENSG00000008277	
KCNA3	1	ENSG00000177272	
ADAM21	1	ENSG00000139985	
KCNA4	1	ENSG00000182255	
KCNA5	1	ENSG00000130037	
ADAM20	1	ENSG00000134007	
KCNA6	1	ENSG00000151079	
KCNA7	1	ENSG00000104848	
SDAD1	1	ENSG00000198301	
FABP5P15	1	ENSG00000237106	
ADAM29	1	ENSG00000168594	
ADAM28	1	ENSG00000042980	
ADAM23	1	ENSG00000114948	
SNF8P1	1	ENSG00000203387	
ARL5AP3	1	ENSG00000228431	
ARL5AP4	1	ENSG00000224806	
ARL5AP1	1	ENSG00000227864	
ARL5AP2	1	ENSG00000236818	
PKLR	1	ENSG00000262785	
KCNB1	1	ENSG00000158445	
KCNB2	1	ENSG00000182674	
ARL5AP5	1	ENSG00000232332	
ADAM33	1	ENSG00000149451	
KIAA2012	1	ENSG00000182329	
ADAM32	1	ENSG00000197140	
KIAA2013	1	ENSG00000116685	
ADAM30	1	ENSG00000134249	
MAP2K4P1	1	ENSG00000269904	
ADAM3B	1	ENSG00000260089	
PKN2	1	ENSG00000065243	
MITD1	1	ENSG00000158411	
ADAM3A	1	ENSG00000197475	
PKN1	1	ENSG00000123143	
KCNG1	1	ENSG00000026559	
KCNG2	1	ENSG00000178342	
KCNG3	1	ENSG00000171126	
USP9YP30	1	ENSG00000235004	
KCNG4	1	ENSG00000168418	
RASL11B	1	ENSG00000128045	
USP9YP31	1	ENSG00000229250	
USP9YP34	1	ENSG00000233378	
PDLIM1P3	1	ENSG00000264172	
RASL11A	1	ENSG00000122035	
USP9YP33	1	ENSG00000232064	
PDLIM1P4	1	ENSG00000249274	
GOLIM4	1	ENSG00000173905	
PDLIM1P1	1	ENSG00000270788	
PDLIM1P2	1	ENSG00000265881	
LOC100289470	1	ENSG00000251545	
POTEM	1	ENSG00000222036	
POFUT2	1	ENSG00000186866	
PTAR1	1	ENSG00000188647	
POTEH	1	ENSG00000198062	
POFUT1	1	ENSG00000101346	
POTEI	1	ENSG00000196834	
POTEJ	1	ENSG00000222038	
POTED	1	ENSG00000166351	
USP9YP25	1	ENSG00000224866	
TNFRSF8	1	ENSG00000120949	
NEK1	1	ENSG00000137601	
POTEE	1	ENSG00000188219	
USP9YP24	1	ENSG00000230814	
NEK2	1	ENSG00000117650	
POTEF	1	ENSG00000196604	
USP9YP27	1	ENSG00000235521	
NEK3	1	ENSG00000136098	
POTEG	1	ENSG00000187537	
USP9YP26	1	ENSG00000234744	
USP9YP29	1	ENSG00000232424	
TNFRSF4	1	ENSG00000186827	
POTEA	1	ENSG00000188877	
USP9YP28	1	ENSG00000224151	
POTEB	1	ENSG00000233917	
KCNH1	1	ENSG00000143473	
POTEC	1	ENSG00000183206	
KCNH2	1	ENSG00000055118	
PIAS4	1	ENSG00000105229	
PIAS3	1	ENSG00000131788	
KCNH3	1	ENSG00000135519	
KCNH4	1	ENSG00000089558	
DGAT2	1	ENSG00000062282	
KCNH5	1	ENSG00000140015	
KCNH6	1	ENSG00000173826	
DGAT1	1	ENSG00000185000	
USP9YP21	1	ENSG00000227635	
KCNH7	1	ENSG00000184611	
USP9YP20	1	ENSG00000230854	
KCNH8	1	ENSG00000183960	
USP9YP23	1	ENSG00000223555	
USP9YP22	1	ENSG00000224408	
PIAS2	1	ENSG00000078043	
PIAS1	1	ENSG00000033800	
LENEP	1	ENSG00000163352	
LENG1	1	ENSG00000105617	
NPAS4	1	ENSG00000174576	
DMTF1	1	ENSG00000135164	
PKP2	1	ENSG00000057294	
USP9YP14	1	ENSG00000227494	
PKP1	1	ENSG00000081277	
USP9YP13	1	ENSG00000224571	
PKP4	1	ENSG00000144283	
USP9YP16	1	ENSG00000232744	
PKP3	1	ENSG00000184363	
USP9YP15	1	ENSG00000233120	
USP9YP18	1	ENSG00000223407	
USP9YP17	1	ENSG00000229553	
USP9YP19	1	ENSG00000225326	
KCNE1	1	ENSG00000180509	
KCNE2	1	ENSG00000159197	
KCNE3	1	ENSG00000175538	
KCNE4	1	ENSG00000152049	
ZC4H2	1	ENSG00000126970	
KCNE5	1	ENSG00000176076	
GSTT2	1	ENSG00000099984	
NPAS1	1	ENSG00000130751	
CCDC144A	1	ENSG00000170160	
NPAS2	1	ENSG00000170485	
NPAS3	1	ENSG00000151322	
ZBTB12BP	1	ENSG00000180610	
NEK8	1	ENSG00000160602	
OR4D8P	1	ENSG00000204989	
NEK9	1	ENSG00000119638	
KCNF1	1	ENSG00000162975	
SDF2L1	1	ENSG00000128228	
RASL10A	1	ENSG00000100276	
NEK4	1	ENSG00000114904	
NEK5	1	ENSG00000197168	
TNFRSF9	1	ENSG00000049249	
NEK6	1	ENSG00000119408	
NEK7	1	ENSG00000151414	
C6orf15	3	ENSG00000225543:ENSG00000206461:ENSG00000229432	
DRAP1	1	ENSG00000175550	
VNN3P	1	ENSG00000093134	
USP9YP36	1	ENSG00000229709	
ALDH7A1P3	1	ENSG00000243853	
CELP	1	ENSG00000170827	
ALDH7A1P2	1	ENSG00000232292	
USP9YP35	1	ENSG00000237467	
ALDH7A1P1	1	ENSG00000251400	
MNAT1	1	ENSG00000020426	
SLC49A4	1	ENSG00000138463	
SLC49A3	1	ENSG00000169026	
ALDH7A1P4	1	ENSG00000234489	
BCAR3	1	ENSG00000137936	
KCNK5	1	ENSG00000164626	
PIWIL2	1	ENSG00000197181	
KCNK6	1	ENSG00000099337	
PIWIL1	1	ENSG00000125207	
PIWIL4	1	ENSG00000134627	
ALAS2	1	ENSG00000158578	
KCNK7	1	ENSG00000173338	
RFC3P1	1	ENSG00000236158	
ALAS1	1	ENSG00000023330	
PIWIL3	1	ENSG00000184571	
ONECUT2	1	ENSG00000119547	
KCNK9	1	ENSG00000169427	
ONECUT3	1	ENSG00000205922	
ONECUT1	1	ENSG00000169856	
NENF	1	ENSG00000117691	
TNFSF13B	1	ENSG00000102524	
ZNF402P	1	ENSG00000220248	
CYP2G2P	1	ENSG00000268101	
OR52J2P	1	ENSG00000230261	
OR13D3P	1	ENSG00000188712	
NEO1	1	ENSG00000067141	
BCAS2	1	ENSG00000116752	
BCAS1	1	ENSG00000064787	
BCAS4	1	ENSG00000124243	
BCAS3	1	ENSG00000141376	
PIANP	1	ENSG00000139200	
MRPL15P1	1	ENSG00000259441	
CBY1P1	1	ENSG00000236832	
NEMF	1	ENSG00000165525	
OR52J1P	1	ENSG00000203560	
BCAT1	1	ENSG00000060982	
BCAT2	1	ENSG00000105552	
LRTM2	1	ENSG00000166159	
LRTM1	1	ENSG00000144771	
LENG8	1	ENSG00000167615	
U2AF1	1	ENSG00000160201	
DRAM1	1	ENSG00000136048	
AWAT1	1	ENSG00000204195	
U2AF2	1	ENSG00000063244	
AWAT2	1	ENSG00000147160	
DRAM2	1	ENSG00000156171	
KCNJ1	1	ENSG00000151704	
KCNJ2	1	ENSG00000123700	
KCNJ3	1	ENSG00000162989	
KCNJ4	1	ENSG00000168135	
KCNJ5	1	ENSG00000120457	
KCNJ6	1	ENSG00000157542	
COL26A1	1	ENSG00000160963	
KCNJ8	1	ENSG00000121361	
KCNJ9	1	ENSG00000162728	
GSTZ1	1	ENSG00000100577	
OR13D2P	1	ENSG00000237443	
WDR70P1	1	ENSG00000241929	
KCNK1	1	ENSG00000135750	
KCNK2	1	ENSG00000082482	
BCAR1	1	ENSG00000050820	
KCNK3	1	ENSG00000171303	
KCNK4	1	ENSG00000182450	
SLC23A3	1	ENSG00000213901	
SLC23A2	1	ENSG00000089057	
CERK	1	ENSG00000100422	
NOP56P1	2	ENSG00000230574:ENSG00000273323	
SLC23A1	1	ENSG00000170482	
NOP56P3	1	ENSG00000257956	
NOP56P2	1	ENSG00000226626	
CCP110	1	ENSG00000103540	
ATXN7L1	1	ENSG00000146776	
OR13E1P	1	ENSG00000236083	
ATXN7L2	1	ENSG00000162650	
ATXN7L3	1	ENSG00000087152	
CER1	1	ENSG00000147869	
PSMD10P3	1	ENSG00000232041	
EIF5AP4	1	ENSG00000234743	
EIF5AP3	1	ENSG00000267346	
EIF5AP2	1	ENSG00000267679	
ITPK1P1	1	ENSG00000237351	
LIMCH1	1	ENSG00000064042	
PSMD10P2	1	ENSG00000226652	
PSMD10P1	1	ENSG00000228663	
EGLN1P1	1	ENSG00000254779	
GOLPH3L	1	ENSG00000143457	
CFAP141	1	ENSG00000163263	
SOAT1	1	ENSG00000057252	
SOAT2	1	ENSG00000167780	
KCNQ1	1	ENSG00000053918	
NINJ2	1	ENSG00000171840	
KCNQ2	1	ENSG00000075043	
NINJ1	1	ENSG00000131669	
KCNQ3	1	ENSG00000184156	
KCNQ4	1	ENSG00000117013	
KCNQ5	1	ENSG00000185760	
CES3	1	ENSG00000172828	
CES2	1	ENSG00000172831	
CES1	2	ENSG00000198848:ENSG00000262243	
CETP	1	ENSG00000087237	
GRB7	1	ENSG00000141738	
RRAD	1	ENSG00000166592	
ZBTB1	1	ENSG00000126804	
ZBTB5	1	ENSG00000168795	
ZBTB4	1	ENSG00000174282	
ZBTB3	1	ENSG00000185670	
CFAP126	1	ENSG00000188931	
ZBTB2	1	ENSG00000181472	
NEU2	1	ENSG00000115488	
PKHD1	1	ENSG00000170927	
SEPTIN7P7	1	ENSG00000229897	
NEU3	1	ENSG00000162139	
SEPTIN7P6	1	ENSG00000241007	
SEPTIN7P5	1	ENSG00000164740	
NEU4	1	ENSG00000204099	
MRNIP	1	ENSG00000161010	
SEPTIN7P4	1	ENSG00000240651	
RRAS	1	ENSG00000126458	
SEPTIN7P9	1	ENSG00000120555	
ABCA3P1	1	ENSG00000257408	
NEU1	4	ENSG00000227315:ENSG00000234846:ENSG00000228691:ENSG00000204386	
SEPTIN7P8	1	ENSG00000229000	
H3C1	1	ENSG00000256316	
KCNN1	1	ENSG00000105642	
KCNN2	1	ENSG00000080709	
H3C3	1	ENSG00000182572	
KCNN3	1	ENSG00000143603	
KCNN4	1	ENSG00000104783	
H3C4	1	ENSG00000197409	
H3C6	1	ENSG00000124693	
NTNG1	1	ENSG00000162631	
NTNG2	1	ENSG00000196358	
YES1	1	ENSG00000176105	
CFAP119	1	ENSG00000196118	
CPLANE1	1	ENSG00000197603	
CPLANE2	1	ENSG00000132881	
NET1	1	ENSG00000173848	
ZBTB9	2	ENSG00000213588:ENSG00000236515	
ZBTB6	1	ENSG00000186130	
OR4D11	1	ENSG00000176200	
FAM30A	1	ENSG00000226777	
OR4D10	1	ENSG00000254466	
GRB2	1	ENSG00000177885	
NMTRQ-TTG12-1	1	ENSG00000242752	
GRAP	1	ENSG00000154016	
FAM30C	1	ENSG00000259698	
KRR1P1	1	ENSG00000237672	
OR4D7P	1	ENSG00000254770	
TFB1M	1	ENSG00000029639	
PSMB3P1	1	ENSG00000258907	
PSMB3P2	1	ENSG00000235444	
KCNT1	1	ENSG00000107147	
KCNT2	1	ENSG00000162687	
FCER1A	1	ENSG00000179639	
EIF5AL1	1	ENSG00000253626	
FCER1G	1	ENSG00000158869	
AGTRAP	1	ENSG00000177674	
TFB2M	1	ENSG00000162851	
KCNU1	1	ENSG00000215262	
PITPNM1	1	ENSG00000110697	
PITPNM3	1	ENSG00000091622	
PITPNM2	1	ENSG00000090975	
TREHP1	1	ENSG00000255239	
FAM32A	1	ENSG00000105058	
FAM193B	1	ENSG00000146067	
FAM193A	1	ENSG00000125386	
SSNA1	1	ENSG00000176101	
DPPA2P2	1	ENSG00000224129	
DPPA2P1	1	ENSG00000223915	
DPPA2P4	1	ENSG00000261429	
NEXN	1	ENSG00000162614	
DPPA2P3	1	ENSG00000224403	
KRT87P	1	ENSG00000135477	
KLHL1	1	ENSG00000150361	
KLHL2	1	ENSG00000109466	
KLHL3	1	ENSG00000146021	
KLHL4	1	ENSG00000102271	
KCNRG	1	ENSG00000198553	
CFAP157	1	ENSG00000160401	
KLHL9	1	ENSG00000198642	
ETAA1	1	ENSG00000143971	
TFAP4	1	ENSG00000090447	
KLHL5	1	ENSG00000109790	
KCNS1	1	ENSG00000124134	
KCNS2	1	ENSG00000156486	
KLHL6	1	ENSG00000172578	
KLHL7	1	ENSG00000122550	
KCNS3	1	ENSG00000170745	
KLHL8	1	ENSG00000145332	
CFAP161	1	ENSG00000156206	
ANP32AP1	1	ENSG00000259516	
IGKV1OR2-6	1	ENSG00000271569	
PLAT	1	ENSG00000104368	
PLB1	1	ENSG00000163803	
TXN2	1	ENSG00000100348	
IGKV1OR2-1	1	ENSG00000235235	
IGKV1OR2-2	1	ENSG00000223816	
PLAU	1	ENSG00000122861	
IGKV1OR2-3	1	ENSG00000204670	
RXYLT1	1	ENSG00000118600	
