NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
ZNF256	1	ENSG00000152454	
FERMT3	1	ENSG00000149781	
PIGS	1	ENSG00000087111	
ZNF254	1	ENSG00000213096	
PIGR	1	ENSG00000162896	
ZNF253	1	ENSG00000256771	
PIGU	1	ENSG00000101464	
TUT7	1	ENSG00000083223	
PIGT	1	ENSG00000124155	
ZNF251	1	ENSG00000198169	
PIGO	1	ENSG00000165282	
ZNF250	1	ENSG00000196150	
PIGN	1	ENSG00000197563	
PIGQ	1	ENSG00000007541	
NCAN	1	ENSG00000130287	
TUT4	1	ENSG00000134744	
PIGP	1	ENSG00000185808	
LRRC4	1	ENSG00000128594	
PIGZ	1	ENSG00000119227	
LRRC3	1	ENSG00000160233	
BMP2KL	1	ENSG00000204113	
PIGV	1	ENSG00000060642	
LRRC2	1	ENSG00000163827	
PIGY	1	ENSG00000255072	
LRRC1	1	ENSG00000137269	
PIGX	1	ENSG00000163964	
UGT2B25P	1	ENSG00000215110	
EDRF1	1	ENSG00000107938	
IFNWP2	1	ENSG00000237691	
CTLA4	1	ENSG00000163599	
CYP4F34P	1	ENSG00000244155	
IFNWP4	1	ENSG00000225027	
NELFCD	1	ENSG00000101158	
ZNF248	1	ENSG00000198105	
IFNWP5	1	ENSG00000232138	
IFNWP9	1	ENSG00000226597	
TVP23CP3	1	ENSG00000271682	
LYPLA2	1	ENSG00000011009	
TVP23CP2	1	ENSG00000262470	
LYPLA1	1	ENSG00000120992	
TVP23CP1	1	ENSG00000223584	
MIR99B	1	ENSG00000207550	
MIR99A	1	ENSG00000207638	
ROM1	1	ENSG00000149489	
PIFO	1	ENSG00000173947	
LRRD1	1	ENSG00000240720	
RNU6-1150P	1	ENSG00000252606	
UGT2B26P	1	ENSG00000250919	
PIGC	1	ENSG00000135845	
GON7	1	ENSG00000170270	
PIGB	1	ENSG00000069943	
LRRC7	1	ENSG00000033122	
PIGA	1	ENSG00000165195	
LRRC9	1	ENSG00000131951	
TMEM106C	1	ENSG00000134291	
PIGK	1	ENSG00000142892	
TMEM106B	1	ENSG00000106460	
TUT1	1	ENSG00000149016	
ZNF239	1	ENSG00000196793	
PIGM	1	ENSG00000143315	
TLR10	1	ENSG00000174123	
PIGL	1	ENSG00000108474	
ZNF236	1	ENSG00000130856	
PIGG	1	ENSG00000174227	
PIGF	1	ENSG00000151665	
ZNF235	1	ENSG00000159917	
TMEM106A	1	ENSG00000184988	
ZNF234	1	ENSG00000263002	
CYP4F33P	1	ENSG00000273036	
PIGH	1	ENSG00000100564	
ZNF233	1	ENSG00000159915	
ZNF232	1	ENSG00000167840	
S100A11P5	1	ENSG00000238032	
SERPINB10	1	ENSG00000242550	
SERPINB11	1	ENSG00000206072	
S100A11P6	1	ENSG00000232813	
ZNF230	1	ENSG00000159882	
SERPINB12	1	ENSG00000166634	
S100A11P7	1	ENSG00000231568	
SERPINB13	1	ENSG00000197641	
S100A11P9	1	ENSG00000270747	
KIAA0087	1	ENSG00000122548	
S100A11P1	1	ENSG00000237632	
S100A11P2	1	ENSG00000236592	
PET117	1	ENSG00000232838	
BGLAP	1	ENSG00000242252	
PDCL2P2	1	ENSG00000255058	
PDCL2P1	1	ENSG00000228610	
ZNF227	1	ENSG00000131115	
PABPC1L2B	1	ENSG00000184388	
NCDN	1	ENSG00000020129	
ZNF226	1	ENSG00000167380	
PABPC1L2A	1	ENSG00000186288	
ZNF225	1	ENSG00000256294	
MEF2D	1	ENSG00000116604	
ZNF224	1	ENSG00000267680	
ZNF223	1	ENSG00000178386	
ZNF222	1	ENSG00000159885	
CYP4F32P	1	ENSG00000223564	
ZNF221	1	ENSG00000159905	
PET100	1	ENSG00000229833	
UGT2B24P	1	ENSG00000249956	
OR11M1P	1	ENSG00000224709	
PMPCAP1	1	ENSG00000248817	
ZNF219	1	ENSG00000165804	
ZNF217	1	ENSG00000171940	
GOPC	1	ENSG00000047932	
ZNF215	1	ENSG00000149054	
ZNF214	1	ENSG00000149050	
ZNF213	1	ENSG00000085644	
ZNF212	1	ENSG00000170260	
ZNF211	1	ENSG00000121417	
NCF1	1	ENSG00000158517	
NCF2	1	ENSG00000116701	
ARHGAP27P1-BPTFP1-KPNA2P3	1	ENSG00000215769	
ZBTB24-DT	1	ENSG00000223537	
NCF4	1	ENSG00000100365	
RORC	1	ENSG00000143365	
F13A1	1	ENSG00000124491	
RORA	1	ENSG00000069667	
SAYSD1	1	ENSG00000112167	
RNU6-1153P	1	ENSG00000252569	
BNIP3P10	1	ENSG00000270270	
RORB	1	ENSG00000198963	
TSEN2	1	ENSG00000154743	
MIR944	1	ENSG00000216058	
PTENP1	1	ENSG00000237984	
IGKV1D-43	1	ENSG00000242580	
MIR942	1	ENSG00000215930	
BNIP3P16	1	ENSG00000267641	
BNIP3P15	1	ENSG00000270716	
MTRF1	1	ENSG00000120662	
IGKV1D-42	1	ENSG00000211633	
BNIP3P18	1	ENSG00000269055	
BNIP3P17	1	ENSG00000271524	
BNIP3P11	1	ENSG00000271550	
ZNF208	1	ENSG00000160321	
BNIP3P13	1	ENSG00000269154	
ZNF207	1	ENSG00000010244	
PIM1	1	ENSG00000137193	
OR2A41P	1	ENSG00000239967	
MTREX	1	ENSG00000039123	
ZNF205	1	ENSG00000122386	
PIM3	1	ENSG00000198355	
PIM2	1	ENSG00000102096	
RPL23P10	1	ENSG00000244708	
ROS1	1	ENSG00000047936	
ZNF202	1	ENSG00000166261	
RPL23P11	1	ENSG00000226407	
BNIP3P19	1	ENSG00000271638	
ZNF200	1	ENSG00000010539	
NDUFA12P1	1	ENSG00000225999	
IGKV1D-37	1	ENSG00000250036	
RNU6-1154P	1	ENSG00000212303	
IGKV1D-39	1	ENSG00000251546	
BNIP3P20	1	ENSG00000271704	
IGKV1D-33	1	ENSG00000239975	
IGKV1D-32	1	ENSG00000253191	
IGKV1D-35	1	ENSG00000232747	
NSA2P3	1	ENSG00000179031	
BNIP3P27	1	ENSG00000268438	
NSA2P2	1	ENSG00000258357	
BNIP3P26	1	ENSG00000268705	
NSA2P5	1	ENSG00000227176	
BNIP3P29	1	ENSG00000269742	
NSA2P4	1	ENSG00000259750	
BNIP3P28	1	ENSG00000271095	
NSA2P7	1	ENSG00000238251	
BNIP3P23	1	ENSG00000268335	
NSA2P6	1	ENSG00000250980	
BNIP3P22	1	ENSG00000268174	
BNIP3P25	1	ENSG00000268322	
BNIP3P24	1	ENSG00000269040	
ROR1	1	ENSG00000185483	
RAD54L2	1	ENSG00000164080	
ROR2	1	ENSG00000169071	
NSA2P1	1	ENSG00000236035	
INO80-AS1	1	ENSG00000259521	
BIRC8	1	ENSG00000163098	
IGKV1D-27	1	ENSG00000224607	
RNU6-1151P	1	ENSG00000207415	
IGKV1D-22	1	ENSG00000253365	
B3GALNT2P1	1	ENSG00000218725	
ATXN3	1	ENSG00000066427	
PORCN	1	ENSG00000102312	
ATXN2	1	ENSG00000204842	
ATXN1	1	ENSG00000124788	
ATXN7	1	ENSG00000163635	
THEM5	1	ENSG00000196407	
THEM4	1	ENSG00000159445	
RBMY2JP	1	ENSG00000227204	
THEM6	1	ENSG00000130193	
MFSD14CP	1	ENSG00000196312	
C9orf85	1	ENSG00000155621	
MIR4773-1	1	ENSG00000264684	
RARRES2P2	1	ENSG00000213543	
CATIP-AS1	1	ENSG00000225062	
RARRES2P1	1	ENSG00000241622	
ALG3P1	1	ENSG00000251568	
GOT1	1	ENSG00000120053	
OR52Y1P	1	ENSG00000231070	
GOT2	1	ENSG00000125166	
RARRES2P9	1	ENSG00000261486	
RAB4A-AS1	1	ENSG00000177788	
IGKV1D-17	1	ENSG00000242766	
RARRES2P8	1	ENSG00000259996	
RNU6-1152P	1	ENSG00000207306	
IGKV1D-16	1	ENSG00000241244	
RARRES2P7	1	ENSG00000260812	
RARRES2P6	1	ENSG00000261010	
RARRES2P5	1	ENSG00000260967	
RARRES2P4	1	ENSG00000250053	
RARRES2P3	1	ENSG00000231913	
SIRPB3P	1	ENSG00000223750	
PIN1	1	ENSG00000127445	
PIN4	1	ENSG00000102309	
RBMY2KP	1	ENSG00000225809	
CATIP-AS2	1	ENSG00000237281	
HSP90AB1	1	ENSG00000096384	
RASGRF2	1	ENSG00000113319	
LRRK2	1	ENSG00000188906	
RASGRF1	1	ENSG00000058335	
LRRK1	1	ENSG00000154237	
HUS1B	1	ENSG00000188996	
ARRB1	1	ENSG00000137486	
ARRB2	1	ENSG00000141480	
SIRPAP1	1	ENSG00000225774	
RNU6-1158P	1	ENSG00000212469	
NCK2	1	ENSG00000071051	
HMG20B	1	ENSG00000064961	
HMG20A	1	ENSG00000140382	
CCIN	1	ENSG00000185972	
RBMY2HP	1	ENSG00000238073	
C9orf64	1	ENSG00000165118	
NCK1	1	ENSG00000158092	
HSP90AA1	1	ENSG00000080824	
NDUFC2	1	ENSG00000151366	
NDUFC1	1	ENSG00000109390	
CCDC90B-AS1	1	ENSG00000255234	
RN7SL849P	1	ENSG00000243115	
PARD3B	1	ENSG00000116117	
RNU6-1159P	1	ENSG00000199803	
REL-DT	1	ENSG00000228414	
BIRC5	1	ENSG00000089685	
C9orf78	1	ENSG00000136819	
TM4SF1-AS1	1	ENSG00000240541	
BIRC6	1	ENSG00000115760	
BIRC7	1	ENSG00000101197	
BIRC2	1	ENSG00000110330	
R3HCC1L	1	ENSG00000166024	
BIRC3	1	ENSG00000023445	
C9orf72	1	ENSG00000147894	
RNA5S9	1	ENSG00000201321	
NDUFB9	1	ENSG00000147684	
NDUFB8	1	ENSG00000166136	
RNA5S7	1	ENSG00000202521	
NDUFB7	1	ENSG00000099795	
RNA5S8	1	ENSG00000200343	
PPP2R2DP1	1	ENSG00000231668	
NDUFB6	1	ENSG00000165264	
RNA5S5	1	ENSG00000199396	
RBMY2EP	1	ENSG00000223637	
NDUFB5	1	ENSG00000136521	
RNA5S6	1	ENSG00000200624	
NDUFB4	1	ENSG00000065518	
RNA5S3	1	ENSG00000199337	
KHDC1L	1	ENSG00000256980	
NDUFB3	1	ENSG00000119013	
RNA5S4	1	ENSG00000200381	
NDUFB2	1	ENSG00000090266	
CXXC1	1	ENSG00000154832	
RNU6-1155P	1	ENSG00000200424	
BNIP3P30	1	ENSG00000268079	
PARD6G	1	ENSG00000178184	
NDUFB1	1	ENSG00000183648	
BNIP3P32	1	ENSG00000268830	
BNIP3P31	1	ENSG00000270191	
CXXC5	1	ENSG00000171604	
CXXC4	1	ENSG00000168772	
MIR921	1	ENSG00000215952	
MIR920	1	ENSG00000216192	
BNIP3P38	1	ENSG00000268469	
BNIP3P37	1	ENSG00000270479	
PARD6B	1	ENSG00000124171	
PARD6A	1	ENSG00000102981	
CCL8	1	ENSG00000108700	
NCLN	1	ENSG00000125912	
RP9P	1	ENSG00000205763	
BNIP3P39	1	ENSG00000269662	
CCL7	1	ENSG00000108688	
BNIP3P34	1	ENSG00000269509	
BNIP3P33	1	ENSG00000268717	
BNIP3P36	1	ENSG00000271661	
RNU6-1156P	1	ENSG00000222297	
BNIP3P35	1	ENSG00000271655	
RNA5S1	1	ENSG00000199352	
CCL2	1	ENSG00000108691	
RNA5S2	1	ENSG00000201588	
IARS2	1	ENSG00000067704	
CCL1	1	ENSG00000108702	
C9orf43	1	ENSG00000157653	
IARS1	1	ENSG00000196305	
C9orf40	1	ENSG00000135045	
PIRT	1	ENSG00000233670	
NDUFA9	1	ENSG00000139180	
RN7SL847P	1	ENSG00000265319	
NDUFA8	1	ENSG00000119421	
NDUFA7	1	ENSG00000267855	
NDUFA6	1	ENSG00000184983	
NDUFA5	1	ENSG00000128609	
NDUFA4	1	ENSG00000189043	
RBMY2FP	1	ENSG00000243040	
NDUFA3	1	ENSG00000170906	
NDUFA2	1	ENSG00000131495	
MIR938	1	ENSG00000216035	
NDUFA1	1	ENSG00000125356	
BNIP3P41	1	ENSG00000248302	
BNIP3P40	1	ENSG00000268058	
BNIP3P43	1	ENSG00000237202	
MIR934	1	ENSG00000216060	
BNIP3P42	1	ENSG00000223974	
MACC1-DT	1	ENSG00000233834	
MIR933	1	ENSG00000215973	
MTRFR	1	ENSG00000130921	
H2BC27P	1	ENSG00000181201	
BNIP3P45	1	ENSG00000271146	
RNU6-1157P	1	ENSG00000207185	
BNIP3P46	1	ENSG00000271179	
C9orf57	1	ENSG00000204669	
CCM2	1	ENSG00000136280	
RBMY2GP	1	ENSG00000223744	
PRC1-AS1	1	ENSG00000258725	
C9orf50	1	ENSG00000179058	
CCNK	1	ENSG00000090061	
CCNJ	1	ENSG00000107443	
RN7SL846P	1	ENSG00000242818	
CCNI	1	ENSG00000118816	
KHDC3L	1	ENSG00000203908	
CCNH	1	ENSG00000134480	
CCNF	1	ENSG00000162063	
CCNC	1	ENSG00000112237	
RNU6-937P	1	ENSG00000207053	
CCN6	1	ENSG00000112761	
CCN5	1	ENSG00000064205	
FAM53C	1	ENSG00000120709	
C9orf24	1	ENSG00000164972	
CCN4	1	ENSG00000104415	
FAM53B	1	ENSG00000189319	
CCN3	1	ENSG00000136999	
FAM53A	1	ENSG00000174137	
CCN2	1	ENSG00000118523	
CCN1	1	ENSG00000142871	
RNU6-14P	1	ENSG00000207360	
RN7SL845P	1	ENSG00000244328	
MIR9-1	1	ENSG00000207933	
MIR323B	1	ENSG00000208004	
MIR323A	1	ENSG00000199069	
PISD	1	ENSG00000241878	
MTND4LP30	1	ENSG00000198868	
MTND4LP31	1	ENSG00000248259	
CCNY	1	ENSG00000108100	
LACTB2	1	ENSG00000147592	
RNU6-936P	1	ENSG00000206732	
CCNP	1	ENSG00000105219	
CCNO	1	ENSG00000152669	
RNU6-13P	1	ENSG00000206975	
DEFB103A	1	ENSG00000176797	
ILRUN	1	ENSG00000196821	
RNU6-11P	1	ENSG00000201104	
HNRNPDP2	1	ENSG00000217811	
DEFB103B	1	ENSG00000177243	
CD1E	1	ENSG00000158488	
CD1D	1	ENSG00000158473	
CD1C	1	ENSG00000158481	
CD1B	1	ENSG00000158485	
CD1A	1	ENSG00000158477	
HNRNPDP1	1	ENSG00000232794	
RNU6-939P	1	ENSG00000207364	
FAM86B3P	1	ENSG00000173295	
RNU6-1148P	1	ENSG00000222924	
CZIB-DT	1	ENSG00000259818	
CD19	1	ENSG00000177455	
SLAMF9	1	ENSG00000162723	
SLAMF8	1	ENSG00000158714	
ATG10-IT1	1	ENSG00000236447	
SLAMF7	1	ENSG00000026751	
SURF6	1	ENSG00000148296	
SLAMF6	1	ENSG00000162739	
CD14	1	ENSG00000170458	
SLAMF1	1	ENSG00000117090	
RNU6-12P	1	ENSG00000207334	
CCR1	1	ENSG00000163823	
DEFB104B	1	ENSG00000177023	
RNU6-10P	1	ENSG00000206763	
CBR4-DT	1	ENSG00000251445	
SURF1	1	ENSG00000148290	
DEFB104A	1	ENSG00000176782	
IQSEC2	1	ENSG00000124313	
LRRN3	1	ENSG00000173114	
RN7SL843P	1	ENSG00000239547	
IQSEC1	1	ENSG00000144711	
SURF2	1	ENSG00000148291	
LRRN2	1	ENSG00000170382	
ADHFE1	1	ENSG00000147576	
IQSEC3	1	ENSG00000120645	
LRRN4	1	ENSG00000125872	
SURF4	1	ENSG00000148248	
ACER2	1	ENSG00000177076	
ACER1	1	ENSG00000167769	
RNU6-938P	1	ENSG00000223217	
RNU6-1149P	1	ENSG00000252619	
ACER3	1	ENSG00000078124	
CD28	1	ENSG00000178562	
CD27	1	ENSG00000139193	
LRRN1	1	ENSG00000175928	
CD22	1	ENSG00000012124	
CD40	1	ENSG00000101017	
DEFB105A	1	ENSG00000186562	
DEFB105B	1	ENSG00000186599	
IGLL3P	1	ENSG00000206066	
RN7SL842P	1	ENSG00000243066	
CD3G	1	ENSG00000160654	
APOC4-APOC2	1	ENSG00000224916	
CLEC9A	1	ENSG00000197992	
CD3E	1	ENSG00000198851	
CD3D	1	ENSG00000167286	
GRID1-AS1	1	ENSG00000234942	
SPTLC1	1	ENSG00000090054	
SPTLC2	1	ENSG00000100596	
RNU6-933P	1	ENSG00000207153	
SPTLC3	1	ENSG00000172296	
RSRC1	1	ENSG00000174891	
NCS1	1	ENSG00000107130	
CCR9	1	ENSG00000173585	
CD38	1	ENSG00000004468	
CCR8	1	ENSG00000179934	
RNU6-18P	1	ENSG00000207257	
CD37	1	ENSG00000104894	
CCR7	1	ENSG00000126353	
CCR6	1	ENSG00000112486	
CD36	1	ENSG00000135218	
OR6D1P	1	ENSG00000224402	
CCR5	1	ENSG00000160791	
CD34	1	ENSG00000174059	
CCR4	1	ENSG00000183813	
CD33	1	ENSG00000105383	
RBBP8NL	1	ENSG00000130701	
CCR3	1	ENSG00000183625	
CCR2	1	ENSG00000121807	
CD53	1	ENSG00000143119	
CCT3	1	ENSG00000163468	
CCT2	1	ENSG00000166226	
CD52	1	ENSG00000169442	
ZNF816-ZNF321P	1	ENSG00000221874	
CICP27	1	ENSG00000233750	
DEFB106B	1	ENSG00000187082	
RN7SL841P	1	ENSG00000239555	
CICP20	1	ENSG00000235955	
CICP22	1	ENSG00000226220	
CICP24	1	ENSG00000271466	
DEFB106A	1	ENSG00000186579	
CICP23	1	ENSG00000270921	
CICP26	1	ENSG00000233003	
PDRG1	1	ENSG00000088356	
NCR1	1	ENSG00000189430	
NCR2	1	ENSG00000096264	
NCR3	1	ENSG00000204475	
TRPS1-AS1	1	ENSG00000227170	
CD48	1	ENSG00000117091	
RNU6-17P	1	ENSG00000206972	
CD47	1	ENSG00000196776	
RNU6-932P	1	ENSG00000212410	
CD46	1	ENSG00000117335	
CD44	1	ENSG00000026508	
CICP17	1	ENSG00000227233	
CD63	1	ENSG00000135404	
CICP16	1	ENSG00000248213	
CD5L	1	ENSG00000073754	
MIS12	1	ENSG00000167842	
MTND4LP16	1	ENSG00000234731	
MTERF1P1	1	ENSG00000240097	
MTND4LP17	1	ENSG00000241221	
CICP11	1	ENSG00000237799	
MTND4LP18	1	ENSG00000254747	
MTND4LP19	1	ENSG00000219087	
CICP10	1	ENSG00000224160	
DEFB107A	1	ENSG00000186572	
CICP13	1	ENSG00000234419	
DEFB107B	1	ENSG00000198129	
CICP12	1	ENSG00000225270	
MTND4LP20	1	ENSG00000220514	
MTND4LP21	1	ENSG00000231582	
MTND4LP22	1	ENSG00000248133	
MTND4LP24	1	ENSG00000262259	
GPC1	1	ENSG00000063660	
CREG1	1	ENSG00000143162	
RNU6-935P	1	ENSG00000222303	
MTND4LP25	1	ENSG00000260067	
CREG2	1	ENSG00000175874	
MTND4LP26	1	ENSG00000254015	
GPC3	1	ENSG00000147257	
ANKRD36BP1	1	ENSG00000214262	
GPC2	1	ENSG00000213420	
ANKRD36BP2	1	ENSG00000230006	
RN7SL840P	1	ENSG00000272536	
CD59	1	ENSG00000085063	
GPC5	1	ENSG00000179399	
GPC4	1	ENSG00000076716	
CD58	1	ENSG00000116815	
CCT8	1	ENSG00000156261	
RNU6-16P	1	ENSG00000207113	
CCT7	1	ENSG00000135624	
GPC6	1	ENSG00000183098	
CCT5	1	ENSG00000150753	
CD55	1	ENSG00000196352	
CCT4	1	ENSG00000115484	
DEFB108F	1	ENSG00000188438	
CD74	1	ENSG00000019582	
DEFB108D	1	ENSG00000255544	
CD72	1	ENSG00000137101	
DEFB108E	1	ENSG00000254623	
CD70	1	ENSG00000125726	
TCP11X3P	1	ENSG00000251525	
HLA-DQB1-AS1	1	ENSG00000223534	
DKKL1	1	ENSG00000104901	
RPA1	1	ENSG00000132383	
RPA2	1	ENSG00000117748	
RSRC2	1	ENSG00000111011	
ENSG00000266560	1	ENSG00000266560	
DEFB108B	1	ENSG00000184276	
MAP4K1-AS1	1	ENSG00000267291	
DEFB108C	1	ENSG00000215371	
DEFB108A	1	ENSG00000229907	
BAALC-AS1	1	ENSG00000247081	
MTND4LP10	1	ENSG00000240084	
MTND4LP11	1	ENSG00000234163	
GPAM	1	ENSG00000119927	
MTND4LP12	1	ENSG00000236300	
RNU6-934P	1	ENSG00000202024	
MTND4LP13	1	ENSG00000235318	
RPA3	1	ENSG00000106399	
MTND4LP14	1	ENSG00000243104	
RPA4	1	ENSG00000204086	
BAALC-AS2	1	ENSG00000236939	
ENOPH1P1	1	ENSG00000236182	
CD69	1	ENSG00000110848	
CD68	1	ENSG00000129226	
RNU6-15P	1	ENSG00000207264	
RBBP8P1	1	ENSG00000230399	
CD86	1	ENSG00000114013	
CD84	1	ENSG00000066294	
CD83	1	ENSG00000112149	
CD82	1	ENSG00000085117	
CD81	1	ENSG00000110651	
CYP4F27P	1	ENSG00000248313	
CD80	1	ENSG00000121594	
GSN-AS1	1	ENSG00000235865	
PPFIA1	1	ENSG00000131626	
EP300	1	ENSG00000100393	
CYP4F26P	1	ENSG00000226562	
PPFIA4	1	ENSG00000143847	
PPFIA3	1	ENSG00000177380	
PPFIA2	1	ENSG00000139220	
CD96	1	ENSG00000153283	
CD93	1	ENSG00000125810	
RUNDC3B	1	ENSG00000105784	
ENSG00000229588	1	ENSG00000229588	
RUNDC3A	1	ENSG00000108309	
CD8B	1	ENSG00000172116	
CD8A	1	ENSG00000153563	
GPD2	1	ENSG00000115159	
ZSWIM8-AS1	1	ENSG00000272589	
GPD1	1	ENSG00000167588	
SPTY2D1OS	1	ENSG00000247595	
CYP4F25P	1	ENSG00000224106	
TOR1AIP2	1	ENSG00000169905	
PDS5B	1	ENSG00000083642	
RASGRP2	1	ENSG00000068831	
PDS5A	1	ENSG00000121892	
DDX60	1	ENSG00000137628	
RPF2	1	ENSG00000197498	
RASGRP1	1	ENSG00000172575	
TOR1AIP1	1	ENSG00000143337	
RASGRP4	1	ENSG00000171777	
MIRLET7A2	1	ENSG00000198975	
RPF1	1	ENSG00000117133	
RASGRP3	1	ENSG00000152689	
MIRLET7A1	1	ENSG00000199165	
IGLV6-57	1	ENSG00000211640	
PACSIN2	1	ENSG00000100266	
CYP4F24P	1	ENSG00000267594	
PACSIN3	1	ENSG00000165912	
RNU6-931P	1	ENSG00000200720	
NDUFV3	1	ENSG00000160194	
LELP1	1	ENSG00000203784	
NDUFV2	1	ENSG00000178127	
NDUFV1	1	ENSG00000167792	
CD99	1	ENSG00000002586	
PACSIN1	1	ENSG00000124507	
IVNS1ABP	1	ENSG00000116679	
CCZ1	1	ENSG00000122674	
ISG15	1	ENSG00000187608	
ISG20	1	ENSG00000172183	
TARM1	1	ENSG00000248385	
RSRP1	1	ENSG00000117616	
RNU6-19P	1	ENSG00000207449	
RNU6-930P	1	ENSG00000212240	
CYP4F23P	1	ENSG00000269516	
SERGEF	1	ENSG00000129158	
DDX3Y	1	ENSG00000067048	
DDX49	1	ENSG00000105671	
DDX3X	1	ENSG00000215301	
DDX46	1	ENSG00000145833	
DDX47	1	ENSG00000213782	
DDX42	1	ENSG00000198231	
DDX43	1	ENSG00000080007	
ACSM2A	1	ENSG00000183747	
ARHGEF10L	1	ENSG00000074964	
DDX41	1	ENSG00000183258	
ACSM2B	1	ENSG00000066813	
GPHN	1	ENSG00000171723	
RPGR	1	ENSG00000156313	
KCTD9P6	1	ENSG00000229211	
KCTD9P5	1	ENSG00000248216	
KCTD9P4	1	ENSG00000214264	
KCTD9P3	1	ENSG00000187988	
HSP90B2P	1	ENSG00000259706	
KCTD9P2	1	ENSG00000181819	
KCTD9P1	1	ENSG00000225014	
DENND6A-DT	1	ENSG00000241933	
A4GALT	1	ENSG00000128274	
DDX59	1	ENSG00000118197	
MAGEA4-AS1	1	ENSG00000229967	
DDX55	1	ENSG00000111364	
DDX56	1	ENSG00000136271	
DDX53	1	ENSG00000184735	
DDX54	1	ENSG00000123064	
DDX51	1	ENSG00000185163	
LMX1A-AS2	1	ENSG00000224702	
DDX50	1	ENSG00000107625	
PJA2	1	ENSG00000198961	
PJA1	1	ENSG00000181191	
LMX1A-AS1	1	ENSG00000238022	
CREB3	1	ENSG00000107175	
STEAP1B-AS1	1	ENSG00000232759	
NDUFS8	1	ENSG00000110717	
CREB1	1	ENSG00000118260	
NDUFS7	1	ENSG00000115286	
NDUFS6	1	ENSG00000145494	
NDUFS5	1	ENSG00000168653	
NDUFS4	1	ENSG00000164258	
TLK1P1	1	ENSG00000226783	
NDUFS3	1	ENSG00000213619	
NDUFS2	1	ENSG00000158864	
NDUFS1	1	ENSG00000023228	
SAXO1	1	ENSG00000155875	
SAXO2	1	ENSG00000188659	
CREB5	1	ENSG00000146592	
DDX28	1	ENSG00000182810	
NIM1K	1	ENSG00000177453	
DDX27	1	ENSG00000124228	
DDX24	1	ENSG00000089737	
DDX25	1	ENSG00000109832	
DDX23	1	ENSG00000174243	
CYP4F29P	1	ENSG00000228314	
DDX20	1	ENSG00000064703	
DDX21	1	ENSG00000165732	
MIRLET7F1	1	ENSG00000199072	
MAN2A1-DT	1	ENSG00000271849	
ENSG00000254514	1	ENSG00000254514	
MIRLET7F2	1	ENSG00000208012	
ENSG00000254519	1	ENSG00000254519	
TARID	1	ENSG00000227954	
ZNF29P	1	ENSG00000108452	
DDX31	1	ENSG00000125485	
MYO16-AS1	1	ENSG00000236242	
MYO16-AS2	1	ENSG00000229938	
RPIA	1	ENSG00000153574	
RPL18AP14	1	ENSG00000223733	
ATP6V1B1-AS1	1	ENSG00000239322	
HSP90B3P	1	ENSG00000203914	
KATNBL1	1	ENSG00000134152	
SHLD3	1	ENSG00000253251	
SHLD2	1	ENSG00000122376	
SHLD1	1	ENSG00000171984	
RPL18AP15	1	ENSG00000236189	
RPL18AP16	1	ENSG00000237793	
FAM50B	1	ENSG00000145945	
RPL18AP17	1	ENSG00000227952	
FAM50A	1	ENSG00000071859	
RPL4	1	ENSG00000174444	
ZNF177	1	ENSG00000188629	
RPL5	1	ENSG00000122406	
DOC2GP	1	ENSG00000231793	
ZNF175	1	ENSG00000105497	
RPL3	1	ENSG00000100316	
ZNF174	1	ENSG00000103343	
H3-3A-DT	1	ENSG00000272562	
RPL8	1	ENSG00000161016	
PAPPA-AS1	1	ENSG00000256040	
RPL9	1	ENSG00000163682	
PAPPA-AS2	1	ENSG00000226604	
RPL6	1	ENSG00000089009	
RPL7	1	ENSG00000147604	
LCE1A	1	ENSG00000186844	
LCE1B	1	ENSG00000196734	
USP17L7	1	ENSG00000226430	
USP17L4	1	ENSG00000236125	
USP17L5	1	ENSG00000227140	
ENSG00000230725	1	ENSG00000230725	
USP17L8	1	ENSG00000237038	
GPATCH11P1	1	ENSG00000182921	
ZNF169	1	ENSG00000175787	
UBE2R2-AS1	1	ENSG00000235481	
ZNF165	1	ENSG00000197279	
ZNF160	1	ENSG00000170949	
SPATA8-AS1	1	ENSG00000259282	
FAM169A-AS1	1	ENSG00000271714	
LCE1E	1	ENSG00000186226	
LCE1F	1	ENSG00000240386	
B4GALNT2P1	1	ENSG00000248883	
LCE1C	1	ENSG00000197084	
LCE1D	1	ENSG00000172155	
LCE2B	1	ENSG00000159455	
LCE2C	1	ENSG00000187180	
LCE2A	1	ENSG00000187173	
ENSG00000230736	1	ENSG00000230736	
SPIN2B	1	ENSG00000186787	
SPIN2A	1	ENSG00000147059	
ZNF157	1	ENSG00000147117	
ZNF155	1	ENSG00000204920	
OR1X1P	1	ENSG00000272494	
ZNF154	1	ENSG00000179909	
KANSL1L-AS1	1	ENSG00000229127	
RPN2	1	ENSG00000118705	
RPN1	1	ENSG00000163902	
PTPMT1	1	ENSG00000110536	
NQO1-DT	1	ENSG00000262136	
SLC19A3	1	ENSG00000135917	
ART2P	1	ENSG00000238048	
ZNF148	1	ENSG00000163848	
ZNF146	1	ENSG00000167635	
SLC19A1	1	ENSG00000173638	
SLC19A2	1	ENSG00000117479	
RBMY1A1	1	ENSG00000234414	
ZNF143	1	ENSG00000166478	
ENTR1P2	1	ENSG00000181101	
ZNF142	1	ENSG00000115568	
ZNF141	1	ENSG00000131127	
ZNF140	1	ENSG00000196387	
